Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>"
6783338643,"Mar 5, 2022, 5:34:42 PM",Lunch Run,Run,,2667,9.67,151.0,30,false,,,activities/7215485103.fit.gz,,,2667.0,2654.0,9671.8203125,5.113989353179932,3.644242763519287,87.16751861572266,86.96752166748047,9.699999809265137,38.599998474121094,15.0,0.0020678630098700523,,,,,,140.30294799804688,,,661.0,,,30.0,,,,,,,,,,,,,0.0,,1.0,9806.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.626479387283325,2104.800048828125,,,,
6783338806,"Mar 6, 2022, 2:04:12 PM",NYRR Washington Heights 5K,Run,"Doubled back for 16:11.  Had fun, hills were tough.  NYC Half is coming up next",990,5.04,151.0,23,false,"",,activities/7215485403.fit.gz,,,990.0,974.0,5042.02001953125,8.197949409484863,5.17661190032959,65.01969909667969,65.01969909667969,50.900001525878906,77.69999694824219,9.339071273803711,0.0,,,,,,150.58187866210938,,,344.0,,,23.0,,,,,,,,,,,,,0.0,,1.0,5138.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.092949390411377,0.0,,,,
6783339032,"Mar 6, 2022, 2:48:46 PM",Cooldown,Run,"",3161,9.19,167.0,36,false,"",,activities/7215485535.fit.gz,,,3161.0,3022.0,9194.5,6.705999851226807,3.0425214767456055,53.24523162841797,88.64520263671875,9.199999809265137,65.4000015258789,15.584239959716797,-0.38501277565956116,,,,,,141.4064483642578,,,670.0,,,36.0,,,,,,,,,,,,,0.0,,1.0,9220.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.908731460571289,0.0,,,,
6792238605,"Mar 7, 2022, 2:03:43 PM",Morning Run,Run,Flowers blooming along the path the last couple days!,1246,4.32,146.0,8,false,"",,activities/7225101276.fit.gz,,,1246.0,1228.0,4320.7099609375,5.483984470367432,3.518493413925171,36.242408752441406,36.04240036010742,21.299999237060547,37.79999923706055,13.915267944335938,0.0046288687735795975,,,,,,135.77117919921875,,,300.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,4385.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.4676644802093506,87.4000015258789,,,,
6792238927,"Mar 8, 2022, 1:05:42 PM",Morning Run,Run,,5984,22.48,170.0,145,false,,,activities/7225101544.fit.gz,,,5984.0,5976.0,22480.7890625,7.876172065734863,3.761845588684082,194.3482208251953,194.2482147216797,9.699999809265137,40.20000076293945,19.107023239135742,0.0004448242543730885,,,,,,153.28712463378906,,,1539.0,,,145.0,,,,,,,,,,,,,0.0,,1.0,22798.19921875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7568163871765137,2878.10009765625,,,,
6845423816,"Mar 17, 2022, 3:43:35 PM",Lunch Run,Run,,1249,4.41,161.0,34,false,,,activities/7282386628.fit.gz,,,1249.0,1242.0,4415.52001953125,6.011999607086182,3.5551693439483643,36.53871536254883,36.338714599609375,21.299999237060547,37.79999923706055,13.323454856872559,0.004529477562755346,,,,,,155.92332458496094,,,304.0,,,34.0,,,,,,,,,,,,,0.0,,1.0,4477.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.5352444648742676,91.0999984741211,,,,
6845423829,"Mar 9, 2022, 1:31:27 PM",Morning Run,Run,,1929,6.90,159.0,23,false,,,activities/7282386614.fit.gz,,,1929.0,1925.0,6901.7001953125,6.351995944976807,3.585298776626587,51.47321701049805,51.273216247558594,21.299999237060547,37.79999923706055,14.995477676391602,0.002897836733609438,,,,,,142.13510131835938,,,469.0,,,23.0,,,,,,,,,,,,,0.0,,1.0,6974.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.577864170074463,2549.199951171875,,,,
6845423903,"Mar 18, 2022, 11:32:20 PM",Evening Run,Run,,2139,7.54,154.0,43,false,,,activities/7282386672.fit.gz,,,2139.0,2008.0,7545.31005859375,5.370007514953613,3.757624626159668,45.229732513427734,45.129730224609375,17.399999618530273,38.599998474121094,17.146944046020508,0.0013253266224637628,,,,,,147.60609436035156,,,502.0,,,43.0,,,,,,,,,,,,,0.0,,1.0,7621.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.527494192123413,1857.0999755859375,,,,
6849764779,"Mar 19, 2022, 4:27:29 PM",Lunch Run,Run,,2549,9.61,166.0,78,false,,,activities/7287074156.fit.gz,,,2549.0,2541.0,9609.2294921875,5.075976371765137,3.781672477722168,86.25005340576172,86.25005340576172,9.699999809265137,37.79999923706055,18.918869018554688,0.0,,,,,,158.18121337890625,,,670.0,,,78.0,,,,,,,,,,,,,0.0,,1.0,9745.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.769803762435913,2144.39990234375,,,,
6856710261,"Mar 20, 2022, 8:34:10 PM",Afternoon Run,Run,,2659,9.80,157.0,65,false,,,activities/7294659702.fit.gz,,,2659.0,2644.0,9803.4306640625,6.459997653961182,3.7078027725219727,86.16447448730469,85.96446990966797,9.699999809265137,37.79999923706055,11.759977340698242,0.002040102146565914,,,,,,150.55104064941406,,,665.0,,,65.0,,,,,,,,,,,,,0.0,,1.0,9937.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.6868863105773926,1977.0999755859375,,,,
6867406711,"Mar 21, 2022, 1:38:13 PM",Morning Run,Run,,1384,5.05,158.0,26,false,,,activities/7306172653.fit.gz,,,1384.0,1367.0,5054.77978515625,6.39599609375,3.6977174282073975,37.44841384887695,37.2484130859375,21.299999237060547,37.79999923706055,12.633445739746094,0.0039566513150930405,,,,,,146.62472534179688,,,346.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,5117.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.6522974967956543,90.80000305175781,,,,
6867406720,"Mar 22, 2022, 10:00:04 PM",Warmup,Run,"",1041,3.59,163.0,30,false,"",,activities/7306172747.fit.gz,,,1041.0,1037.0,3592.860107421875,4.819499969482422,3.464667320251465,79.12476348876953,79.12480163574219,6.300000190734863,17.5,7.444204807281494,0.0,,,,,,153.9266357421875,,,228.0,,,30.0,,,,,,,,,,,,,0.0,,1.0,3833.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.451354503631592,0.0,,,,
6867406843,"Mar 22, 2022, 11:32:47 PM",Cooldown,Run,"",2505,7.26,164.0,88,false,"",,activities/7306172787.fit.gz,,,2505.0,2501.0,7260.47998046875,6.533984184265137,2.9030308723449707,55.524559020996094,38.524600982666016,8.199999809265137,40.400001525878906,22.832290649414062,0.23414430022239685,,,,,,163.61199951171875,,,482.0,,,88.0,,,,,,,,,,,,,0.0,,1.0,7371.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.898395299911499,0.0,,,,
6867417203,"Mar 22, 2022, 10:30:00 PM",CPTC Track Workout,Run,"4x1 Mile (5:19, 5:06, 5:04, 5:06), 1x800m (2:31), 1x400m (70).  No extra gear today",1800,7.64,,,false,"",,,,,1800.0,1800.0,7644.3837890625,,4.246880054473877,0.0,,,,,0.0,,,,,,,,,681.6580200195312,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.246880054473877,0.0,,,,
6874996180,"Mar 23, 2022, 1:09:58 PM",Morning Run,Run,,2687,9.67,163.0,83,false,,,activities/7314356125.fit.gz,,,2687.0,2684.0,9674.1396484375,5.569921970367432,3.6043739318847656,85.8605728149414,85.76057434082031,9.699999809265137,37.79999923706055,13.130863189697266,0.0010336836567148566,,,,,,158.20867919921875,,,659.0,,,83.0,,,,,,,,,,,,,0.0,,1.0,9810.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.6003496646881104,2125.5,,,,
6874996315,"Mar 24, 2022, 12:41:49 PM",Morning Run,Run,,2672,9.54,171.0,49,false,,,activities/7314356174.fit.gz,,,2672.0,2665.0,9542.91015625,7.122750759124756,3.58082914352417,85.85025787353516,85.75025939941406,9.699999809265137,37.79999923706055,13.669160842895508,0.0010478984331712127,,,,,,146.52658081054688,,,672.0,,,49.0,,,,,,,,,,,,,0.0,,1.0,9675.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.57144832611084,2116.699951171875,,,,
6882689370,"Mar 25, 2022, 9:47:17 PM",Warmup,Run,"",1812,4.69,153.0,15,false,"",,activities/7322673805.fit.gz,,,1812.0,1184.0,4690.72998046875,7.514984130859375,3.9617652893066406,91.16214752197266,116.66210174560547,6.199999809265137,31.899999618530273,17.77777862548828,-0.5436254143714905,,,,,,141.1105499267578,,,279.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,4933.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.588703155517578,0.0,,,,
6882689371,"Mar 25, 2022, 10:56:25 PM",Short Tempo + Cooldown,Run,"",2016,6.55,162.0,32,false,"",,activities/7322673823.fit.gz,,,2016.0,1762.0,6555.2001953125,7.0873332023620605,3.720317840576172,36.613407135009766,36.613399505615234,6.400000095367432,19.299999237060547,17.994001388549805,0.0,,,,,,145.15191650390625,,,435.0,,,32.0,,,,,,,,,,,,,0.0,,1.0,6659.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.251587390899658,0.0,,,,
6882689444,"Mar 25, 2022, 10:30:00 PM",CPTC 400s Track Workout,Run,"6x400 @5K Pace (73-75), 6x400 @3K Pace (71-72)",1200,4.82,,,false,"",,,,,1200.0,1200.0,4828.0322265625,,4.023359775543213,0.0,,,,,0.0,,,,,,,,,430.5208435058594,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.023359775543213,0.0,,,,
6886084039,"Mar 26, 2022, 2:45:40 PM",Morning Run,Run,,2817,10.39,154.0,55,false,,,activities/7326367123.fit.gz,,,2817.0,2811.0,10398.08984375,5.998046875,3.6990716457366943,90.97852325439453,90.87852478027344,9.699999809265137,37.79999923706055,8.75145149230957,0.0009617150644771755,,,,,,146.14967346191406,,,706.0,,,55.0,,,,,,,,,,,,,0.0,,1.0,10531.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.691192865371704,2387.699951171875,,,,
6890963014,"Mar 27, 2022, 11:56:53 AM",Morning Run,Run,,2240,8.20,163.0,79,false,,,activities/7331697345.fit.gz,,,2240.0,2235.0,8200.2001953125,7.323998928070068,3.6689934730529785,61.52436447143555,61.52436447143555,19.5,37.79999923706055,16.03403091430664,0.0,,,,,,162.99281311035156,,,558.0,,,79.0,,,,,,,,,,,,,0.0,,1.0,8291.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.66080379486084,2370.699951171875,,,,
6904375991,"Mar 29, 2022, 10:30:00 PM",CPTC Track Workout,Run,"5x1000m (3:18, 3:09, 3:10, 3:11, 3:09), 2x600m (1:47, 1:47)",1500,6.20,,,false,"",,,,,1500.0,1500.0,6200.0,,4.133333206176758,0.0,,,,,0.0,,,,,,,,,552.8607177734375,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.133333206176758,0.0,,,,
6904377261,"Mar 29, 2022, 9:53:23 PM",Warmup,Run,"",1217,4.03,159.0,25,false,"",,activities/7346346127.fit.gz,,,1217.0,1130.0,4035.300048828125,6.079998970031738,3.571061849594116,22.96875,51.668800354003906,2.0999999046325684,32.400001525878906,18.367530822753906,-0.7112234830856323,,,,,,148.78054809570312,,,280.0,,,25.0,,,,,,,,,,,,,0.0,,1.0,4038.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.3157765865325928,1014.5999755859375,,,,
6904377266,"Mar 29, 2022, 11:19:06 PM",Cooldown,Run,"",2492,7.23,159.0,29,false,"",,activities/7346346123.fit.gz,,,2492.0,2400.0,7232.93994140625,5.614013671875,3.0137250423431396,77.48927307128906,56.38930130004883,2.0999999046325684,35.20000076293945,16.9400634765625,0.2917209267616272,,,,,,142.8020477294922,,,497.0,,,29.0,,,,,,,,,,,,,0.0,,1.0,7429.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.902463912963867,1025.5999755859375,,,,
6904377403,"Mar 28, 2022, 12:29:25 PM",Morning Run,Run,,3412,12.53,130.0,14,false,,,activities/7346346276.fit.gz,,,3412.0,3404.0,12531.0908203125,13.846426963806152,3.681283950805664,106.96931457519531,106.86931610107422,9.699999809265137,37.79999923706055,13.436927795410156,0.0007980151567608118,,,,,,130.0,,,862.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,12692.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.67265248298645,2196.0,,,,
6913638286,"Mar 30, 2022, 12:23:33 PM",Morning Run,Run,,2675,9.66,161.0,28,false,,,activities/7356377941.fit.gz,,,2675.0,2672.0,9668.3095703125,6.083984375,3.6183793544769287,86.03119659423828,85.8311996459961,9.699999809265137,37.79999923706055,14.11594009399414,0.002068613888695836,,,,,,139.9947509765625,,,668.0,,,28.0,,,,,,,,,,,,,0.0,,1.0,9801.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.614321231842041,1989.0999755859375,,,,
6913638331,"Mar 31, 2022, 10:29:41 PM",Warmup,Run,"",973,3.43,142.0,11,false,"",,activities/7356378012.fit.gz,,,973.0,929.0,3437.97998046875,4.7760009765625,3.7007319927215576,23.62925910949707,27.029300689697266,20.600000381469727,29.399999618530273,6.543069839477539,-0.09889528155326843,,,,,,141.0333709716797,,,234.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,3463.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.533381223678589,0.0,,,,
6913638506,"Mar 31, 2022, 10:53:34 PM",CPTC Tempo Workout,Run,"4x2mile.  Got faster as it went along, 5:45-5:25 pace",4408,17.28,184.0,135,false,"",,activities/7356378129.fit.gz,,,4408.0,4045.0,17287.66015625,7.822656154632568,4.273834705352783,123.65469360351562,119.65499877929688,19.299999237060547,38.599998474121094,7.998177528381348,0.023137889802455902,,,,,,159.34451293945312,,,1186.0,,,135.0,,,,,,,,,,,,,0.0,,1.0,17457.80078125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.9218831062316895,0.0,,,,
6921329002,"Apr 1, 2022, 12:56:52 PM",Morning Run,Run,,2654,9.72,158.0,47,false,,,activities/7364755890.fit.gz,,,2654.0,2650.0,9722.2705078125,5.4541015625,3.668781280517578,88.69536590576172,86.39537048339844,9.699999809265137,37.79999923706055,32.53290939331055,0.023657025769352913,,,,,,145.99659729003906,,,667.0,,,47.0,,,,,,,,,,,,,0.0,,1.0,9885.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.6632516384124756,2140.800048828125,,,,
6921329271,"Apr 2, 2022, 1:32:35 PM",Morning Run,Run,,6111,21.24,174.0,158,false,,,activities/7364756182.fit.gz,,,6111.0,5516.0,21239.01953125,8.199665069580078,3.8504385948181152,129.7786102294922,129.57859802246094,6.199999809265137,37.79999923706055,12.335226058959961,0.0009416630491614342,,,,,,155.87686157226562,,,1414.0,,,158.0,,,,,,,,,,,,,0.0,,1.0,21472.80078125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.475539207458496,1323.800048828125,,,,
6926057457,"Apr 3, 2022, 1:42:56 PM",Morning Run,Run,,3048,8.28,163.0,58,false,,,activities/7369898513.fit.gz,,,3048.0,2924.0,8280.349609375,4.867968559265137,2.8318569660186768,120.98245239257812,120.38245391845703,31.700000762939453,71.9000015258789,35.34589385986328,0.007246071007102728,,,,,,150.62513732910156,,,668.0,,,58.0,,,,,,,,,,,,,0.0,,1.0,8686.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7166500091552734,8287.7998046875,,,,
6937778669,"Apr 4, 2022, 12:49:13 PM",Morning Run,Run,,2279,8.19,170.0,68,false,,,activities/7382560415.fit.gz,,,2279.0,2276.0,8196.0703125,5.487988471984863,3.6010854244232178,61.52761459350586,61.52761459350586,19.5,37.79999923706055,12.5660400390625,0.0,,,,,,156.72994995117188,,,549.0,,,68.0,,,,,,,,,,,,,0.0,,1.0,8286.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.5963451862335205,2377.39990234375,,,,
6937778697,"Apr 5, 2022, 9:40:11 PM",Warmup,Run,"",2162,4.49,157.0,17,false,"",,activities/7382560476.fit.gz,,,2162.0,1196.0,4495.10009765625,7.506054878234863,3.7584447860717773,22.23631477355957,50.23630142211914,2.0999999046325684,31.899999618530273,19.9133358001709,-0.6229004859924316,,,,,,141.9193878173828,,,275.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,4501.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0791397094726562,905.0,,,,
6937778777,"Apr 5, 2022, 11:11:41 PM",Cooldown,Run,"",2586,7.17,167.0,36,false,"",,activities/7382560539.fit.gz,,,2586.0,2345.0,7176.52978515625,5.093999862670898,3.0603537559509277,71.56124114990234,49.761199951171875,2.0999999046325684,35.20000076293945,37.8558235168457,0.30376797914505005,,,,,,144.8191680908203,,,485.0,,,36.0,,,,,,,,,,,,,0.0,,1.0,7347.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.775146961212158,1021.0999755859375,,,,
6937783439,"Apr 5, 2022, 10:30:00 PM",CPTC Track Workout,Run,"2x800m (2:34, 2:31), 2xMile (5:06, 5:03), 2x800 (2:31, 2:32). All @ 5K Pace.",1320,6.43,,,false,"",,,,,1320.0,1320.0,6437.3759765625,,4.876800060272217,0.0,,,,,0.0,,,,,,,,,574.0277709960938,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.876800060272217,0.0,,,,
6940144012,"Apr 6, 2022, 1:15:46 PM",Morning Run,Run,,2333,8.26,162.0,32,false,,,activities/7385133572.fit.gz,,,2333.0,2314.0,8263.150390625,5.887332916259766,3.5709378719329834,64.72412872314453,64.72412872314453,19.5,37.79999923706055,12.781360626220703,0.0,,,,,,143.4300537109375,,,559.0,,,32.0,,,,,,,,,,,,,0.0,,1.0,8387.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.541856050491333,2334.39990234375,,,,
6949526049,"Apr 8, 2022, 12:51:28 PM",Pre Race DAY,Run,Should be fun,3202,10.51,160.0,81,false,,,activities/7395250756.fit.gz,,,3202.0,2888.0,10518.83984375,8.181836128234863,3.6422574520111084,91.7072525024414,91.5073013305664,9.699999809265137,37.79999923706055,19.33700942993164,0.0019013503333553672,,,,,,154.76734924316406,,,705.0,,,81.0,,,,,,,,,,,0.0,,0.0,,1.0,10689.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2850842475891113,1807.0,,,,
6955336659,"Apr 9, 2022, 3:57:56 PM",Shaker,Run,"",960,3.46,159.0,23,false,,,activities/7401507207.fit.gz,,,960.0,956.0,3462.9599609375,5.941998481750488,3.622343063354492,31.65464210510254,32.35459899902344,11.5,32.400001525878906,19.588712692260742,-0.02021392062306404,,,,,,149.73634338378906,,,241.0,,,23.0,,,,,,,,,,,0.0,,0.0,,1.0,3517.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.6072499752044678,0.0,,,,
6956698586,"Apr 9, 2022, 7:54:06 PM",Afternoon Run,Run,,1973,4.12,169.0,23,false,,,activities/7402994891.fit.gz,,,1973.0,1119.0,4123.2001953125,4.940000057220459,3.684718608856201,15.801176071166992,15.801199913024902,9.699999809265137,18.299999237060547,6.25,0.0,,,,,,148.57833862304688,,,285.0,,,23.0,,,,,,,,,,,,,0.0,,1.0,4137.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0898125171661377,0.0,,,,
6956698620,"Apr 9, 2022, 9:41:08 PM",Afternoon Run,Run,,1115,3.51,159.0,21,false,,,activities/7402994919.fit.gz,,,1115.0,1015.0,3512.800048828125,6.8821330070495605,3.4608867168426514,14.34659481048584,16.546594619750977,8.800000190734863,18.299999237060547,3.5949532985687256,-0.06262810528278351,,,,,,148.2910919189453,,,227.0,,,21.0,,,,,,,,,,,,,0.0,,1.0,3517.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.1504933834075928,0.0,,,,
6956705499,"Apr 9, 2022, 10:00:00 PM",Wilton Wright Invitational 5000m,Run,"Not my day.  Oh well, on to the next ",976,5.00,,,false,,,,,,976.0,976.0,5000.0,,5.122951030731201,,,,,,0.0,,,,,,,,,445.85540771484375,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.122951030731201,0.0,,,,
6962322066,"Apr 10, 2022, 12:24:31 PM",Morning Run,Run,,4482,16.25,178.0,113,false,,,activities/7409115033.fit.gz,,,4482.0,4465.0,16249.189453125,4.948000907897949,3.6392362117767334,169.9374542236328,170.33746337890625,0.8999999761581421,48.79999923706055,21.173927307128906,-0.0024616611190140247,,,,,,155.08912658691406,,,1130.0,,,113.0,,,,,,,,,,,,,0.0,,1.0,16632.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.6254327297210693,0.0,,,,
6972944944,"Apr 12, 2022, 10:30:00 PM",CPTC Track Workout,Run,"4x1200m (3:56,3:55,3:55,3:54) w/ 400m recovery, 4x400m (75,74,73,72) w/ 45sec recovery",1800,7.60,,,false,"",,,,,1800.0,1800.0,7600.0,,4.222222328186035,0.0,,,,,0.0,,,,,,,,,677.7002563476562,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.222222328186035,0.0,,,,
6972946868,"Apr 12, 2022, 10:04:27 PM",Evening Run,Run,,1352,4.05,158.0,13,false,,,activities/7420623235.fit.gz,,,1352.0,1210.0,4056.9599609375,5.829992771148682,3.3528594970703125,23.00330924987793,51.70330810546875,2.0999999046325684,32.400001525878906,13.837681770324707,-0.7074262499809265,,,,,,134.330810546875,,,277.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,4065.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0007100105285645,1017.7000122070312,,,,
6972946974,"Apr 12, 2022, 11:21:00 PM",Evening Run,Run,,2544,7.24,167.0,49,false,,,activities/7420623274.fit.gz,,,2544.0,2327.0,7246.669921875,5.85400390625,3.114168405532837,79.27348327636719,57.77347946166992,2.0999999046325684,35.70000076293945,19.572189331054688,0.2966879904270172,,,,,,150.48092651367188,,,486.0,,,49.0,,,,,,,,,,,,,0.0,,1.0,7441.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.848533868789673,1011.7999877929688,,,,
6975224547,"Apr 13, 2022, 12:44:15 PM",Morning Run,Run,,2701,9.72,154.0,34,false,,,activities/7423087426.fit.gz,,,2701.0,2697.0,9726.55078125,4.876627445220947,3.606433391571045,86.25215911865234,86.25215911865234,9.5,37.79999923706055,11.909012794494629,0.0,,,,,,141.10801696777344,,,658.0,,,34.0,,,,,,,,,,,,,0.0,,1.0,9860.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.6010923385620117,1981.300048828125,,,,
6980144452,"Apr 14, 2022, 11:52:58 AM",Morning Run,Run,,2926,10.78,162.0,53,false,,,activities/7428409008.fit.gz,,,2926.0,2897.0,10786.51953125,5.157983303070068,3.723341464996338,74.44155883789062,75.14155578613281,2.799999952316284,32.400001525878906,20.776287078857422,-0.006489581428468227,,,,,,145.87948608398438,,,734.0,,,53.0,,,,,,,,,,,,,0.0,,1.0,10899.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.686438798904419,0.0,,,,
7004482012,"Apr 18, 2022, 10:56:53 PM",Boston Marathon Inspired,Run,Hopefully I don’t feel sick again tomorrow 🤞,1316,4.41,161.0,28,false,,,activities/7454906051.fit.gz,,,1316.0,1312.0,4415.51025390625,4.967999458312988,3.3654801845550537,39.30828094482422,39.20830154418945,21.299999237060547,37.79999923706055,11.793608665466309,0.002264744136482477,,,,,,149.385498046875,,,304.0,,,28.0,,,,,,,,,,,0.0,,0.0,,1.0,4504.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.355250835418701,44.70000076293945,,,,
7007327913,"Apr 19, 2022, 1:10:51 PM",Morning Run,Run,,1443,5.19,155.0,24,false,,,activities/7458005843.fit.gz,,,1443.0,1440.0,5196.83984375,4.784008979797363,3.608916759490967,37.01955795288086,36.81956100463867,21.299999237060547,37.79999923706055,14.285661697387695,0.0038484924007207155,,,,,,144.96249389648438,,,355.0,,,24.0,,,,,,,,,,,,,0.0,,1.0,5260.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.6014137268066406,834.2000122070312,,,,
7017239989,"Apr 21, 2022, 11:36:34 AM",Morning Run + Strides,Run,"",3232,10.35,173.0,69,false,,,activities/7468696418.fit.gz,,,3232.0,2634.0,10351.8798828125,8.440038681030273,3.930098533630371,72.12490844726562,72.02490234375,19.5,37.79999923706055,16.71061134338379,0.0009660081123001873,,,,,,152.4032745361328,,,661.0,,,69.0,,,,,,,,,,,0.0,,0.0,,1.0,10471.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2029330730438232,2620.199951171875,,,,
